Date,Open,High,Low,Close,Volume,Adj Close
13/04/2000,18.2,18.2,18.2,18.2,0,14.97
14/04/2000,18.03,18.03,18.03,18.03,0,14.83
17/04/2000,17.96,17.96,17.96,17.96,0,14.77
18/04/2000,18.06,18.06,18.06,18.06,0,14.86
19/04/2000,18.16,18.16,18.16,18.16,0,14.94
20/04/2000,18.05,18.05,18.05,18.05,0,14.85
24/04/2000,17.98,17.98,17.98,17.98,0,14.79
25/04/2000,18.02,18.02,18.02,18.02,0,14.82
26/04/2000,17.9,17.9,17.9,17.9,0,14.72
27/04/2000,17.9,17.9,17.9,17.9,0,14.72
28/04/2000,17.95,17.95,17.95,17.95,0,14.76
01/05/2000,18.07,18.07,18.07,18.07,0,14.86
02/05/2000,18.04,18.04,18.04,18.04,0,14.84
03/05/2000,17.81,17.81,17.81,17.81,0,14.65
04/05/2000,17.82,17.82,17.82,17.82,0,14.66
05/05/2000,17.79,17.79,17.79,17.79,0,14.63
08/05/2000,17.72,17.72,17.72,17.72,0,14.58
09/05/2000,17.76,17.76,17.76,17.76,0,14.61
10/05/2000,17.73,17.73,17.73,17.73,0,14.58
11/05/2000,17.83,17.83,17.83,17.83,0,14.67
12/05/2000,17.81,17.81,17.81,17.81,0,14.65
15/05/2000,17.96,17.96,17.96,17.96,0,14.77
16/05/2000,18.05,18.05,18.05,18.05,0,14.85
17/05/2000,18.02,18.02,18.02,18.02,0,14.82
18/05/2000,17.92,17.92,17.92,17.92,0,14.74
19/05/2000,17.87,17.87,17.87,17.87,0,14.7
22/05/2000,17.88,17.88,17.88,17.88,0,14.71
23/05/2000,17.75,17.75,17.75,17.75,0,14.6
24/05/2000,17.85,17.85,17.85,17.85,0,14.68
25/05/2000,17.82,17.82,17.82,17.82,0,14.66
26/05/2000,17.87,17.87,17.87,17.87,0,14.7
30/05/2000,18.02,18.02,18.02,18.02,0,14.82
31/05/2000,18.03,18.03,18.03,18.03,0,14.83
01/06/2000,18.22,18.22,18.22,18.22,0,14.99
02/06/2000,18.45,18.45,18.45,18.45,0,15.18
05/06/2000,18.42,18.42,18.42,18.42,0,15.15
06/06/2000,18.46,18.46,18.46,18.46,0,15.18
07/06/2000,18.48,18.48,18.48,18.48,0,15.2
08/06/2000,18.5,18.5,18.5,18.5,0,15.22
09/06/2000,18.52,18.52,18.52,18.52,0,15.23
12/06/2000,18.51,18.51,18.51,18.51,0,15.23
13/06/2000,18.5,18.5,18.5,18.5,0,15.22
14/06/2000,18.59,18.59,18.59,18.59,0,15.29
15/06/2000,18.62,18.62,18.62,18.62,0,15.32
16/06/2000,18.7,18.7,18.7,18.7,0,15.38
19/06/2000,18.49,18.49,18.49,18.49,0,15.21
20/06/2000,18.45,18.45,18.45,18.45,0,15.18
21/06/2000,18.35,18.35,18.35,18.35,0,15.09
22/06/2000,18.23,18.23,18.23,18.23,0,15
23/06/2000,18.15,18.15,18.15,18.15,0,14.93
26/06/2000,18.19,18.19,18.19,18.19,0,14.96
27/06/2000,18.24,18.24,18.24,18.24,0,15
28/06/2000,18.33,18.33,18.33,18.33,0,15.08
29/06/2000,18.4,18.4,18.4,18.4,0,15.13
30/06/2000,18.26,18.26,18.26,18.26,0,15.02
03/07/2000,18.42,18.42,18.42,18.42,0,15.15
05/07/2000,18.18,18.18,18.18,18.18,0,14.95
06/07/2000,18.2,18.2,18.2,18.2,0,14.97
07/07/2000,18.27,18.27,18.27,18.27,0,15.03
10/07/2000,18.25,18.25,18.25,18.25,0,15.01
11/07/2000,18.27,18.27,18.27,18.27,0,15.03
12/07/2000,18.26,18.26,18.26,18.26,0,15.02
13/07/2000,18.3,18.3,18.3,18.3,0,15.05
14/07/2000,18.28,18.28,18.28,18.28,0,15.04
17/07/2000,18.26,18.26,18.26,18.26,0,15.02
18/07/2000,18.17,18.17,18.17,18.17,0,14.95
19/07/2000,17.99,17.99,17.99,17.99,0,14.8
20/07/2000,18.35,18.35,18.35,18.35,0,15.09
21/07/2000,18.31,18.31,18.31,18.31,0,15.06
24/07/2000,18.26,18.26,18.26,18.26,0,15.02
25/07/2000,18.29,18.29,18.29,18.29,0,15.04
26/07/2000,18.34,18.34,18.34,18.34,0,15.09
27/07/2000,18.2,18.2,18.2,18.2,0,14.97
28/07/2000,18.09,18.09,18.09,18.09,0,14.88
31/07/2000,18.18,18.18,18.18,18.18,0,14.95
01/08/2000,18.23,18.23,18.23,18.23,0,15
02/08/2000,18.3,18.3,18.3,18.3,0,15.05
03/08/2000,18.29,18.29,18.29,18.29,0,15.04
04/08/2000,18.33,18.33,18.33,18.33,0,15.08
07/08/2000,18.25,18.25,18.25,18.25,0,15.01
08/08/2000,18.24,18.24,18.24,18.24,0,15
09/08/2000,18.25,18.25,18.25,18.25,0,15.01
10/08/2000,18.22,18.22,18.22,18.22,0,14.99
11/08/2000,18.24,18.24,18.24,18.24,0,15
14/08/2000,18.27,18.27,18.27,18.27,0,15.03
15/08/2000,18.21,18.21,18.21,18.21,0,14.98
16/08/2000,18.33,18.33,18.33,18.33,0,15.08
17/08/2000,18.39,18.39,18.39,18.39,0,15.13
18/08/2000,18.42,18.42,18.42,18.42,0,15.15
21/08/2000,18.42,18.42,18.42,18.42,0,15.15
22/08/2000,18.42,18.42,18.42,18.42,0,15.15
23/08/2000,18.42,18.42,18.42,18.42,0,15.15
24/08/2000,18.48,18.48,18.48,18.48,0,15.2
25/08/2000,18.53,18.53,18.53,18.53,0,15.24
28/08/2000,18.47,18.47,18.47,18.47,0,15.19
29/08/2000,18.42,18.42,18.42,18.42,0,15.15
30/08/2000,18.45,18.45,18.45,18.45,0,15.18
31/08/2000,18.56,18.56,18.56,18.56,0,15.27
01/09/2000,18.67,18.67,18.67,18.67,0,15.36
05/09/2000,18.58,18.58,18.58,18.58,0,15.28
06/09/2000,18.51,18.51,18.51,18.51,0,15.23
07/09/2000,18.53,18.53,18.53,18.53,0,15.24
08/09/2000,18.51,18.51,18.51,18.51,0,15.23
11/09/2000,18.51,18.51,18.51,18.51,0,15.23
12/09/2000,18.46,18.46,18.46,18.46,0,15.18
13/09/2000,18.47,18.47,18.47,18.47,0,15.19
14/09/2000,18.47,18.47,18.47,18.47,0,15.19
15/09/2000,18.26,18.26,18.26,18.26,0,15.02
18/09/2000,18.07,18.07,18.07,18.07,0,14.86
19/09/2000,18.12,18.12,18.12,18.12,0,14.9
20/09/2000,18,18,18,18,0,14.81
21/09/2000,17.99,17.99,17.99,17.99,0,14.8
22/09/2000,18.05,18.05,18.05,18.05,0,14.85
25/09/2000,17.97,17.97,17.97,17.97,0,14.78
26/09/2000,18,18,18,18,0,14.81
27/09/2000,18.09,18.09,18.09,18.09,0,14.88
28/09/2000,18.29,18.29,18.29,18.29,0,15.04
29/09/2000,18.32,18.32,18.32,18.32,0,15.07
02/10/2000,18.09,18.09,18.09,18.09,0,14.88
03/10/2000,18.03,18.03,18.03,18.03,0,14.83
04/10/2000,18.02,18.02,18.02,18.02,0,14.82
05/10/2000,18.02,18.02,18.02,18.02,0,14.82
06/10/2000,17.98,17.98,17.98,17.98,0,14.79
09/10/2000,18.01,18.01,18.01,18.01,0,14.81
10/10/2000,17.91,17.91,17.91,17.91,0,14.73
11/10/2000,18.04,18.04,18.04,18.04,0,14.84
12/10/2000,18.08,18.08,18.08,18.08,0,14.87
13/10/2000,18.06,18.06,18.06,18.06,0,14.86
16/10/2000,18.02,18.02,18.02,18.02,0,14.82
17/10/2000,17.97,17.97,17.97,17.97,0,14.78
18/10/2000,17.92,17.92,17.92,17.92,0,14.74
19/10/2000,17.9,17.9,17.9,17.9,0,14.72
20/10/2000,18.03,18.03,18.03,18.03,0,14.83
23/10/2000,18.06,18.06,18.06,18.06,0,14.86
24/10/2000,17.95,17.95,17.95,17.95,0,14.76
25/10/2000,17.72,17.72,17.72,17.72,0,14.58
26/10/2000,17.76,17.76,17.76,17.76,0,14.61
27/10/2000,17.79,17.79,17.79,17.79,0,14.63
30/10/2000,17.86,17.86,17.86,17.86,0,14.69
31/10/2000,17.94,17.94,17.94,17.94,0,14.76
01/11/2000,17.9,17.9,17.9,17.9,0,14.72
02/11/2000,17.91,17.91,17.91,17.91,0,14.73
03/11/2000,17.87,17.87,17.87,17.87,0,14.7
06/11/2000,17.82,17.82,17.82,17.82,0,14.66
07/11/2000,17.84,17.84,17.84,17.84,0,14.67
08/11/2000,17.84,17.84,17.84,17.84,0,14.67
09/11/2000,17.82,17.82,17.82,17.82,0,14.66
10/11/2000,17.66,17.66,17.66,17.66,0,14.53
13/11/2000,17.62,17.62,17.62,17.62,0,14.49
14/11/2000,17.81,17.81,17.81,17.81,0,14.65
15/11/2000,17.92,17.92,17.92,17.92,0,14.74
16/11/2000,17.85,17.85,17.85,17.85,0,14.68
17/11/2000,17.84,17.84,17.84,17.84,0,14.67
20/11/2000,17.78,17.78,17.78,17.78,0,14.62
21/11/2000,17.77,17.77,17.77,17.77,0,14.62
22/11/2000,17.81,17.81,17.81,17.81,0,14.65
24/11/2000,17.9,17.9,17.9,17.9,0,14.72
27/11/2000,18,18,18,18,0,14.81
28/11/2000,17.98,17.98,17.98,17.98,0,14.79
29/11/2000,17.94,17.94,17.94,17.94,0,14.76
30/11/2000,18,18,18,18,0,14.81
01/12/2000,18.02,18.02,18.02,18.02,0,14.82
04/12/2000,18.13,18.13,18.13,18.13,0,14.91
05/12/2000,18.32,18.32,18.32,18.32,0,15.07
06/12/2000,17.69,17.69,17.69,17.69,0,15.11
07/12/2000,17.77,17.77,17.77,17.77,0,15.18
08/12/2000,17.96,17.96,17.96,17.96,0,15.34
11/12/2000,17.9,17.9,17.9,17.9,0,15.29
12/12/2000,17.86,17.86,17.86,17.86,0,15.26
13/12/2000,17.79,17.79,17.79,17.79,0,15.2
14/12/2000,17.75,17.75,17.75,17.75,0,15.16
15/12/2000,17.74,17.74,17.74,17.74,0,15.15
18/12/2000,17.8,17.8,17.8,17.8,0,15.21
19/12/2000,17.74,17.74,17.74,17.74,0,15.15
20/12/2000,17.73,17.73,17.73,17.73,0,15.15
21/12/2000,17.8,17.8,17.8,17.8,0,15.21
22/12/2000,17.98,17.98,17.98,17.98,0,15.36
26/12/2000,18.06,18.06,18.06,18.06,0,15.43
27/12/2000,18.07,18.07,18.07,18.07,0,15.44
28/12/2000,18.22,18.22,18.22,18.22,0,15.56
29/12/2000,18.16,18.16,18.16,18.16,0,15.51
02/01/2001,18.1,18.1,18.1,18.1,0,15.46
03/01/2001,18.17,18.17,18.17,18.17,0,15.52
04/01/2001,18.23,18.23,18.23,18.23,0,15.57
05/01/2001,18.17,18.17,18.17,18.17,0,15.52
08/01/2001,18.14,18.14,18.14,18.14,0,15.5
09/01/2001,18.03,18.03,18.03,18.03,0,15.4
10/01/2001,18.04,18.04,18.04,18.04,0,15.41
11/01/2001,18.04,18.04,18.04,18.04,0,15.41
12/01/2001,17.93,17.93,17.93,17.93,0,15.32
16/01/2001,18,18,18,18,0,15.38
17/01/2001,18.07,18.07,18.07,18.07,0,15.44
18/01/2001,18.22,18.22,18.22,18.22,0,15.56
19/01/2001,18.09,18.09,18.09,18.09,0,15.45
22/01/2001,18.07,18.07,18.07,18.07,0,15.44
23/01/2001,18.06,18.06,18.06,18.06,0,15.43
24/01/2001,18.02,18.02,18.02,18.02,0,15.39
25/01/2001,17.9,17.9,17.9,17.9,0,15.29
26/01/2001,18.02,18.02,18.02,18.02,0,15.39
29/01/2001,18.06,18.06,18.06,18.06,0,15.43
30/01/2001,18.19,18.19,18.19,18.19,0,15.54
31/01/2001,18.31,18.31,18.31,18.31,0,15.64
01/02/2001,18.46,18.46,18.46,18.46,0,15.77
02/02/2001,18.29,18.29,18.29,18.29,0,15.62
05/02/2001,18.28,18.28,18.28,18.28,0,15.62
06/02/2001,18.28,18.28,18.28,18.28,0,15.62
07/02/2001,18.27,18.27,18.27,18.27,0,15.61
08/02/2001,18.19,18.19,18.19,18.19,0,15.54
09/02/2001,18.25,18.25,18.25,18.25,0,15.59
12/02/2001,18.26,18.26,18.26,18.26,0,15.6
13/02/2001,18.21,18.21,18.21,18.21,0,15.56
14/02/2001,18.17,18.17,18.17,18.17,0,15.52
15/02/2001,18.11,18.11,18.11,18.11,0,15.47
16/02/2001,18.16,18.16,18.16,18.16,0,15.51
20/02/2001,18,18,18,18,0,15.38
21/02/2001,17.89,17.89,17.89,17.89,0,15.28
22/02/2001,17.88,17.88,17.88,17.88,0,15.27
23/02/2001,17.96,17.96,17.96,17.96,0,15.34
26/02/2001,18.21,18.21,18.21,18.21,0,15.56
27/02/2001,18.3,18.3,18.3,18.3,0,15.63
28/02/2001,18.28,18.28,18.28,18.28,0,15.62
01/03/2001,18.38,18.38,18.38,18.38,0,15.7
02/03/2001,18.33,18.33,18.33,18.33,0,15.66
05/03/2001,18.32,18.32,18.32,18.32,0,15.65
06/03/2001,18.33,18.33,18.33,18.33,0,15.66
07/03/2001,18.51,18.51,18.51,18.51,0,15.81
08/03/2001,18.56,18.56,18.56,18.56,0,15.86
09/03/2001,18.5,18.5,18.5,18.5,0,15.8
12/03/2001,18.37,18.37,18.37,18.37,0,15.69
13/03/2001,18.27,18.27,18.27,18.27,0,15.61
14/03/2001,18.21,18.21,18.21,18.21,0,15.56
15/03/2001,18.13,18.13,18.13,18.13,0,15.49
16/03/2001,18.03,18.03,18.03,18.03,0,15.4
19/03/2001,18.1,18.1,18.1,18.1,0,15.46
20/03/2001,18.12,18.12,18.12,18.12,0,15.48
21/03/2001,17.97,17.97,17.97,17.97,0,15.35
22/03/2001,17.98,17.98,17.98,17.98,0,15.36
23/03/2001,17.98,17.98,17.98,17.98,0,15.36
26/03/2001,17.97,17.97,17.97,17.97,0,15.35
27/03/2001,17.9,17.9,17.9,17.9,0,15.29
28/03/2001,17.74,17.74,17.74,17.74,0,15.15
29/03/2001,17.66,17.66,17.66,17.66,0,15.09
30/03/2001,17.62,17.62,17.62,17.62,0,15.05
02/04/2001,17.59,17.59,17.59,17.59,0,15.03
03/04/2001,17.51,17.51,17.51,17.51,0,14.96
04/04/2001,17.58,17.58,17.58,17.58,0,15.02
05/04/2001,17.75,17.75,17.75,17.75,0,15.16
06/04/2001,17.8,17.8,17.8,17.8,0,15.21
09/04/2001,17.87,17.87,17.87,17.87,0,15.27
10/04/2001,17.86,17.86,17.86,17.86,0,15.26
11/04/2001,17.84,17.84,17.84,17.84,0,15.24
12/04/2001,17.93,17.93,17.93,17.93,0,15.32
16/04/2001,17.87,17.87,17.87,17.87,0,15.27
17/04/2001,17.97,17.97,17.97,17.97,0,15.35
18/04/2001,18.17,18.17,18.17,18.17,0,15.52
19/04/2001,18.14,18.14,18.14,18.14,0,15.5
20/04/2001,18.1,18.1,18.1,18.1,0,15.46
23/04/2001,18.12,18.12,18.12,18.12,0,15.48
24/04/2001,18.07,18.07,18.07,18.07,0,15.44
25/04/2001,18.04,18.04,18.04,18.04,0,15.41
26/04/2001,18.31,18.31,18.31,18.31,0,15.64
27/04/2001,18.22,18.22,18.22,18.22,0,15.56
30/04/2001,18.23,18.23,18.23,18.23,0,15.57
01/05/2001,18.32,18.32,18.32,18.32,0,15.65
02/05/2001,18.34,18.34,18.34,18.34,0,15.67
03/05/2001,18.34,18.34,18.34,18.34,0,15.67
04/05/2001,18.43,18.43,18.43,18.43,0,15.74
07/05/2001,18.38,18.38,18.38,18.38,0,15.7
08/05/2001,18.35,18.35,18.35,18.35,0,15.68
09/05/2001,18.44,18.44,18.44,18.44,0,15.75
10/05/2001,18.34,18.34,18.34,18.34,0,15.67
11/05/2001,18.16,18.16,18.16,18.16,0,15.51
14/05/2001,18.21,18.21,18.21,18.21,0,15.56
15/05/2001,18.25,18.25,18.25,18.25,0,15.59
16/05/2001,18.45,18.45,18.45,18.45,0,15.76
17/05/2001,18.57,18.57,18.57,18.57,0,15.86
18/05/2001,18.72,18.72,18.72,18.72,0,15.99
21/05/2001,18.85,18.85,18.85,18.85,0,16.1
22/05/2001,18.93,18.93,18.93,18.93,0,16.17
23/05/2001,18.69,18.69,18.69,18.69,0,15.97
24/05/2001,18.61,18.61,18.61,18.61,0,15.9
25/05/2001,18.55,18.55,18.55,18.55,0,15.85
29/05/2001,18.53,18.53,18.53,18.53,0,15.83
30/05/2001,18.34,18.34,18.34,18.34,0,15.67
31/05/2001,18.45,18.45,18.45,18.45,0,15.76
01/06/2001,18.48,18.48,18.48,18.48,0,15.79
04/06/2001,18.51,18.51,18.51,18.51,0,15.81
05/06/2001,18.68,18.68,18.68,18.68,0,15.96
06/06/2001,18.58,18.58,18.58,18.58,0,15.87
07/06/2001,18.54,18.54,18.54,18.54,0,15.84
08/06/2001,18.51,18.51,18.51,18.51,0,15.81
11/06/2001,18.48,18.48,18.48,18.48,0,15.79
12/06/2001,18.62,18.62,18.62,18.62,0,15.91
13/06/2001,18.53,18.53,18.53,18.53,0,15.83
14/06/2001,18.49,18.49,18.49,18.49,0,15.8
15/06/2001,18.33,18.33,18.33,18.33,0,15.66
18/06/2001,18.24,18.24,18.24,18.24,0,15.58
19/06/2001,18.28,18.28,18.28,18.28,0,15.62
20/06/2001,18.38,18.38,18.38,18.38,0,15.7
21/06/2001,18.45,18.45,18.45,18.45,0,15.76
22/06/2001,18.15,18.15,18.15,18.15,0,15.5
25/06/2001,18.15,18.15,18.15,18.15,0,15.5
26/06/2001,18.15,18.15,18.15,18.15,0,15.5
27/06/2001,18.11,18.11,18.11,18.11,0,15.47
28/06/2001,17.99,17.99,17.99,17.99,0,15.37
29/06/2001,18.05,18.05,18.05,18.05,0,15.42
02/07/2001,18,18,18,18,0,15.38
03/07/2001,18,18,18,18,0,15.38
05/07/2001,17.93,17.93,17.93,17.93,0,15.32
06/07/2001,17.87,17.87,17.87,17.87,0,15.27
09/07/2001,17.87,17.87,17.87,17.87,0,15.27
10/07/2001,17.87,17.87,17.87,17.87,0,15.27
11/07/2001,17.84,17.84,17.84,17.84,0,15.24
12/07/2001,17.96,17.96,17.96,17.96,0,15.34
13/07/2001,17.99,17.99,17.99,17.99,0,15.37
16/07/2001,17.91,17.91,17.91,17.91,0,15.3
17/07/2001,17.97,17.97,17.97,17.97,0,15.35
18/07/2001,18.09,18.09,18.09,18.09,0,15.45
19/07/2001,18.16,18.16,18.16,18.16,0,15.51
20/07/2001,18.2,18.2,18.2,18.2,0,15.55
23/07/2001,18.21,18.21,18.21,18.21,0,15.56
24/07/2001,18.14,18.14,18.14,18.14,0,15.5
25/07/2001,18.15,18.15,18.15,18.15,0,15.5
26/07/2001,18.15,18.15,18.15,18.15,0,15.5
27/07/2001,18.24,18.24,18.24,18.24,0,15.58
30/07/2001,18.22,18.22,18.22,18.22,0,15.56
31/07/2001,18.29,18.29,18.29,18.29,0,15.62
01/08/2001,18.29,18.29,18.29,18.29,0,15.62
02/08/2001,18.32,18.32,18.32,18.32,0,15.65
03/08/2001,18.22,18.22,18.22,18.22,0,15.56
06/08/2001,18.2,18.2,18.2,18.2,0,15.55
07/08/2001,18.15,18.15,18.15,18.15,0,15.5
08/08/2001,18.2,18.2,18.2,18.2,0,15.55
09/08/2001,18.34,18.34,18.34,18.34,0,15.67
10/08/2001,18.37,18.37,18.37,18.37,0,15.69
13/08/2001,18.41,18.41,18.41,18.41,0,15.73
14/08/2001,18.47,18.47,18.47,18.47,0,15.78
15/08/2001,18.44,18.44,18.44,18.44,0,15.75
16/08/2001,18.42,18.42,18.42,18.42,0,15.74
17/08/2001,18.54,18.54,18.54,18.54,0,15.84
20/08/2001,18.42,18.42,18.42,18.42,0,15.74
21/08/2001,18.42,18.42,18.42,18.42,0,15.74
22/08/2001,18.5,18.5,18.5,18.5,0,15.8
23/08/2001,18.48,18.48,18.48,18.48,0,15.79
24/08/2001,18.5,18.5,18.5,18.5,0,15.8
27/08/2001,18.49,18.49,18.49,18.49,0,15.8
28/08/2001,18.49,18.49,18.49,18.49,0,15.8
29/08/2001,18.54,18.54,18.54,18.54,0,15.84
30/08/2001,18.52,18.52,18.52,18.52,0,15.82
31/08/2001,18.52,18.52,18.52,18.52,0,15.82
04/09/2001,18.3,18.3,18.3,18.3,0,15.63
05/09/2001,18.33,18.33,18.33,18.33,0,15.66
06/09/2001,18.33,18.33,18.33,18.33,0,15.66
07/09/2001,18.3,18.3,18.3,18.3,0,15.63
10/09/2001,18.2,18.2,18.2,18.2,0,15.55
17/09/2001,18.36,18.36,18.36,18.36,0,15.68
18/09/2001,18.14,18.14,18.14,18.14,0,15.5
19/09/2001,17.98,17.98,17.98,17.98,0,15.36
20/09/2001,17.79,17.79,17.79,17.79,0,15.2
21/09/2001,17.74,17.74,17.74,17.74,0,15.15
24/09/2001,17.84,17.84,17.84,17.84,0,15.24
25/09/2001,17.92,17.92,17.92,17.92,0,15.31
26/09/2001,17.82,17.82,17.82,17.82,0,15.22
27/09/2001,18.03,18.03,18.03,18.03,0,15.4
28/09/2001,18.22,18.22,18.22,18.22,0,15.56
01/10/2001,18.2,18.2,18.2,18.2,0,15.55
02/10/2001,18.32,18.32,18.32,18.32,0,15.65
03/10/2001,18.46,18.46,18.46,18.46,0,15.77
04/10/2001,18.48,18.48,18.48,18.48,0,15.79
05/10/2001,18.56,18.56,18.56,18.56,0,15.86
08/10/2001,18.62,18.62,18.62,18.62,0,15.91
09/10/2001,18.46,18.46,18.46,18.46,0,15.77
10/10/2001,18.54,18.54,18.54,18.54,0,15.84
11/10/2001,18.52,18.52,18.52,18.52,0,15.82
12/10/2001,18.57,18.57,18.57,18.57,0,15.86
15/10/2001,18.59,18.59,18.59,18.59,0,15.88
16/10/2001,18.66,18.66,18.66,18.66,0,15.94
17/10/2001,18.55,18.55,18.55,18.55,0,15.85
18/10/2001,18.52,18.52,18.52,18.52,0,15.82
19/10/2001,18.54,18.54,18.54,18.54,0,15.84
22/10/2001,18.54,18.54,18.54,18.54,0,15.84
23/10/2001,18.56,18.56,18.56,18.56,0,15.86
24/10/2001,18.6,18.6,18.6,18.6,0,15.89
25/10/2001,18.79,18.79,18.79,18.79,0,16.05
26/10/2001,18.85,18.85,18.85,18.85,0,16.1
29/10/2001,18.8,18.8,18.8,18.8,0,16.06
30/10/2001,18.82,18.82,18.82,18.82,0,16.08
31/10/2001,18.96,18.96,18.96,18.96,0,16.2
01/11/2001,19.1,19.1,19.1,19.1,0,16.32
02/11/2001,18.89,18.89,18.89,18.89,0,16.14
05/11/2001,19.09,19.09,19.09,19.09,0,16.31
06/11/2001,19.18,19.18,19.18,19.18,0,16.38
07/11/2001,19.27,19.27,19.27,19.27,0,16.46
08/11/2001,19.03,19.03,19.03,19.03,0,16.26
09/11/2001,19.04,19.04,19.04,19.04,0,16.27
12/11/2001,19.08,19.08,19.08,19.08,0,16.3
13/11/2001,19.09,19.09,19.09,19.09,0,16.31
14/11/2001,19,19,19,19,0,16.23
15/11/2001,18.68,18.68,18.68,18.68,0,15.96
16/11/2001,18.57,18.57,18.57,18.57,0,15.86
19/11/2001,18.72,18.72,18.72,18.72,0,15.99
20/11/2001,18.69,18.69,18.69,18.69,0,15.97
21/11/2001,18.57,18.57,18.57,18.57,0,15.86
23/11/2001,18.51,18.51,18.51,18.51,0,15.81
26/11/2001,18.58,18.58,18.58,18.58,0,15.87
27/11/2001,18.62,18.62,18.62,18.62,0,15.91
28/11/2001,18.59,18.59,18.59,18.59,0,15.88
29/11/2001,18.8,18.8,18.8,18.8,0,16.06
30/11/2001,18.82,18.82,18.82,18.82,0,16.08
03/12/2001,18.76,18.76,18.76,18.76,0,16.03
04/12/2001,18.92,18.92,18.92,18.92,0,16.16
05/12/2001,18.32,18.32,18.32,18.32,0,16.02
06/12/2001,18.27,18.27,18.27,18.27,0,15.98
07/12/2001,18.1,18.1,18.1,18.1,0,15.83
10/12/2001,18.04,18.04,18.04,18.04,0,15.78
11/12/2001,18.06,18.06,18.06,18.06,0,15.8
12/12/2001,18.14,18.14,18.14,18.14,0,15.87
13/12/2001,18.02,18.02,18.02,18.02,0,15.76
14/12/2001,18,18,18,18,0,15.74
17/12/2001,18.04,18.04,18.04,18.04,0,15.78
18/12/2001,18.26,18.26,18.26,18.26,0,15.97
19/12/2001,18.3,18.3,18.3,18.3,0,16.01
20/12/2001,18.23,18.23,18.23,18.23,0,15.94
21/12/2001,18.24,18.24,18.24,18.24,0,15.95
24/12/2001,18.19,18.19,18.19,18.19,0,15.91
26/12/2001,18.22,18.22,18.22,18.22,0,15.94
27/12/2001,18.31,18.31,18.31,18.31,0,16.01
28/12/2001,18.37,18.37,18.37,18.37,0,16.07
31/12/2001,18.41,18.41,18.41,18.41,0,16.1
02/01/2002,18.28,18.28,18.28,18.28,0,15.99
03/01/2002,18.38,18.38,18.38,18.38,0,16.08
04/01/2002,18.38,18.38,18.38,18.38,0,16.08
07/01/2002,18.52,18.52,18.52,18.52,0,16.2
08/01/2002,18.49,18.49,18.49,18.49,0,16.17
09/01/2002,18.61,18.61,18.61,18.61,0,16.28
10/01/2002,18.69,18.69,18.69,18.69,0,16.35
11/01/2002,18.71,18.71,18.71,18.71,0,16.36
14/01/2002,18.61,18.61,18.61,18.61,0,16.28
15/01/2002,18.67,18.67,18.67,18.67,0,16.33
16/01/2002,18.52,18.52,18.52,18.52,0,16.2
17/01/2002,18.57,18.57,18.57,18.57,0,16.24
18/01/2002,18.55,18.55,18.55,18.55,0,16.22
22/01/2002,18.51,18.51,18.51,18.51,0,16.19
23/01/2002,18.42,18.42,18.42,18.42,0,16.11
24/01/2002,18.48,18.48,18.48,18.48,0,16.16
25/01/2002,18.44,18.44,18.44,18.44,0,16.13
28/01/2002,18.44,18.44,18.44,18.44,0,16.13
29/01/2002,18.47,18.47,18.47,18.47,0,16.15
30/01/2002,18.56,18.56,18.56,18.56,0,16.23
31/01/2002,18.59,18.59,18.59,18.59,0,16.26
01/02/2002,18.62,18.62,18.62,18.62,0,16.28
04/02/2002,18.62,18.62,18.62,18.62,0,16.28
05/02/2002,18.73,18.73,18.73,18.73,0,16.38
06/02/2002,18.69,18.69,18.69,18.69,0,16.35
07/02/2002,18.59,18.59,18.59,18.59,0,16.26
08/02/2002,18.81,18.81,18.81,18.81,0,16.45
11/02/2002,18.83,18.83,18.83,18.83,0,16.47
12/02/2002,18.75,18.75,18.75,18.75,0,16.4
13/02/2002,18.8,18.8,18.8,18.8,0,16.44
14/02/2002,18.86,18.86,18.86,18.86,0,16.49
15/02/2002,18.84,18.84,18.84,18.84,0,16.48
19/02/2002,18.75,18.75,18.75,18.75,0,16.4
20/02/2002,18.62,18.62,18.62,18.62,0,16.28
21/02/2002,18.61,18.61,18.61,18.61,0,16.28
22/02/2002,18.72,18.72,18.72,18.72,0,16.37
25/02/2002,18.84,18.84,18.84,18.84,0,16.48
26/02/2002,18.81,18.81,18.81,18.81,0,16.45
27/02/2002,18.97,18.97,18.97,18.97,0,16.59
28/02/2002,18.93,18.93,18.93,18.93,0,16.56
01/03/2002,18.95,18.95,18.95,18.95,0,16.57
04/03/2002,19.16,19.16,19.16,19.16,0,16.76
05/03/2002,19.08,19.08,19.08,19.08,0,16.69
06/03/2002,19.15,19.15,19.15,19.15,0,16.75
07/03/2002,18.98,18.98,18.98,18.98,0,16.6
08/03/2002,18.94,18.94,18.94,18.94,0,16.56
11/03/2002,18.97,18.97,18.97,18.97,0,16.59
12/03/2002,19.03,19.03,19.03,19.03,0,16.64
13/03/2002,19.06,19.06,19.06,19.06,0,16.67
14/03/2002,18.91,18.91,18.91,18.91,0,16.54
15/03/2002,18.98,18.98,18.98,18.98,0,16.6
18/03/2002,19.11,19.11,19.11,19.11,0,16.71
19/03/2002,19.16,19.16,19.16,19.16,0,16.76
20/03/2002,19.06,19.06,19.06,19.06,0,16.67
21/03/2002,19.06,19.06,19.06,19.06,0,16.67
22/03/2002,19.03,19.03,19.03,19.03,0,16.64
